Código Expediente;Distrito;Barrio;Día de la Semana;Año;Mes;Nombre Mes;Día del Mes;Hora del Día;Turno;Tipo de Accidente
2018S006257;Eixample;l'Antiga Esquerra de l'Eixample;Martes;2018;8;Agosto;14;5;Noche;Col.lisió lateral
2018S006258;Nou Barris;Porta;Martes;2018;8;Agosto;14;12;Mañana;Abast
2018S006259;Eixample;la Dreta de l'Eixample;Martes;2018;8;Agosto;14;12;Mañana;Col.lisió lateral
2018S006260;Eixample;la Nova Esquerra de l'Eixample;Martes;2018;8;Agosto;14;13;Mañana;Abast
2018S006261;Eixample;la Dreta de l'Eixample;Martes;2018;8;Agosto;14;14;Tarde;Col.lisió fronto-lateral
2018S006262;Ciutat Vella;el Raval;Martes;2018;8;Agosto;14;14;Tarde;Col.lisió fronto-lateral
2018S006263;Ciutat Vella;el Barri Gòtic;Martes;2018;8;Agosto;14;14;Tarde;Xoc contra element estàtic
2018S006264;Eixample;la Dreta de l'Eixample;Martes;2018;8;Agosto;14;15;Tarde;Col.lisió lateral
2018S006265;Eixample;la Sagrada Família;Martes;2018;8;Agosto;14;10;Mañana;Caiguda interior vehicle
2018S006266;Nou Barris;la Trinitat Nova;Martes;2018;8;Agosto;14;17;Tarde;Abast
2018S006267;Eixample;la Dreta de l'Eixample;Martes;2018;8;Agosto;14;16;Tarde;Caiguda interior vehicle
2018S006268;Les Corts;les Corts;Martes;2018;8;Agosto;14;20;Tarde;Col.lisió frontal
2018S006269;Eixample;la Sagrada Família;Martes;2018;8;Agosto;14;21;Tarde;Caiguda interior vehicle
2018S006270;Sants-Montjuïc;Sants;Martes;2018;8;Agosto;14;21;Tarde;Col.lisió fronto-lateral
2018S006271;Sant Andreu;Sant Andreu;Martes;2018;8;Agosto;14;20;Tarde;Col.lisió lateral
2018S006272;Nou Barris;la Prosperitat;Martes;2018;8;Agosto;14;20;Tarde;Col.lisió lateral
2018S006273;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Martes;2018;8;Agosto;14;23;Noche;Col.lisió lateral
2018S006274;Sant Martí;Provençals del Poblenou;Miércoles;2018;8;Agosto;15;2;Noche;Bolcada (més de dues rodes)
2018S006274;Sant Martí;Provençals del Poblenou;Miércoles;2018;8;Agosto;15;2;Noche;Col.lisió fronto-lateral
2018S006275;Les Corts;la Maternitat i Sant Ramon;Miércoles;2018;8;Agosto;15;6;Mañana;Col.lisió fronto-lateral
2018S006276;Sant Martí;Provençals del Poblenou;Miércoles;2018;8;Agosto;15;10;Mañana;Col.lisió fronto-lateral
2018S006277;Sarrià-Sant Gervasi;Sarrià;Miércoles;2018;8;Agosto;15;12;Mañana;Atropellament
2018S006278;Sant Andreu;el Bon Pastor;Miércoles;2018;8;Agosto;15;12;Mañana;Abast multiple
2018S006279;Sant Andreu;la Sagrera;Miércoles;2018;8;Agosto;15;12;Mañana;Abast
2018S006280;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;Miércoles;2018;8;Agosto;15;11;Mañana;Caiguda interior vehicle
2018S006281;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Miércoles;2018;8;Agosto;15;16;Tarde;Col.lisió lateral
2018S006282;Horta-Guinardó;el Carmel;Miércoles;2018;8;Agosto;15;13;Mañana;Caiguda (dues rodes)
2018S006283;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Miércoles;2018;8;Agosto;15;17;Tarde;Abast
2018S006284;Eixample;el Fort Pienc;Miércoles;2018;8;Agosto;15;14;Tarde;Col.lisió lateral
2018S006285;Eixample;la Nova Esquerra de l'Eixample;Miércoles;2018;8;Agosto;15;18;Tarde;Atropellament
2018S006286;Eixample;la Nova Esquerra de l'Eixample;Miércoles;2018;8;Agosto;15;19;Tarde;Caiguda (dues rodes)
2018S006287;Sant Andreu;Sant Andreu;Miércoles;2018;8;Agosto;15;22;Noche;Abast
2018S006288;Eixample;la Sagrada Família;Miércoles;2018;8;Agosto;15;20;Tarde;Col.lisió lateral
2018S006289;Gràcia;la Vila de Gràcia;Miércoles;2018;8;Agosto;15;22;Noche;Xoc contra element estàtic
2018S006290;Sants-Montjuïc;el Poble-sec;Miércoles;2018;8;Agosto;15;23;Noche;Col.lisió fronto-lateral
2018S006291;Eixample;la Dreta de l'Eixample;Jueves;2018;8;Agosto;16;10;Mañana;Col.lisió lateral
2018S006292;Sants-Montjuïc;la Bordeta;Jueves;2018;8;Agosto;16;11;Mañana;Col.lisió lateral
2018S006293;Eixample;Sant Antoni;Jueves;2018;8;Agosto;16;11;Mañana;Abast
2018S006294;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Jueves;2018;8;Agosto;16;13;Mañana;Col.lisió fronto-lateral
2018S006295;Nou Barris;Vilapicina i la Torre Llobeta;Jueves;2018;8;Agosto;16;15;Tarde;Col.lisió lateral
2018S006296;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;Jueves;2018;8;Agosto;16;14;Tarde;Col.lisió lateral
2018S006297;Les Corts;Pedralbes;Jueves;2018;8;Agosto;16;13;Mañana;Col.lisió fronto-lateral
2018S006298;Eixample;la Nova Esquerra de l'Eixample;Jueves;2018;8;Agosto;16;14;Tarde;Col.lisió fronto-lateral
2018S006299;Sants-Montjuïc;la Marina del Prat Vermell;Jueves;2018;8;Agosto;16;17;Tarde;Abast multiple
2018S006300;Sant Andreu;Sant Andreu;Jueves;2018;8;Agosto;16;14;Tarde;Xoc contra element estàtic
2018S006301;Gràcia;Vallcarca i els Penitents;Jueves;2018;8;Agosto;16;16;Tarde;Abast multiple
2018S006302;Eixample;l'Antiga Esquerra de l'Eixample;Jueves;2018;8;Agosto;16;19;Tarde;Caiguda (dues rodes)
2018S006303;Sant Martí;el Clot;Jueves;2018;8;Agosto;16;19;Tarde;Col.lisió fronto-lateral
2018S006304;Sant Martí;el Besòs i el Maresme;Jueves;2018;8;Agosto;16;19;Tarde;Atropellament
2018S006305;Nou Barris;la Guineueta;Jueves;2018;8;Agosto;16;21;Tarde;Col.lisió frontal
2018S006306;Nou Barris;Ciutat Meridiana;Jueves;2018;8;Agosto;16;22;Noche;Atropellament
2018S006307;Eixample;la Dreta de l'Eixample;Jueves;2018;8;Agosto;16;22;Noche;Col.lisió lateral
2018S006308;Eixample;l'Antiga Esquerra de l'Eixample;Jueves;2018;8;Agosto;16;22;Noche;Col.lisió lateral
2018S006309;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;Viernes;2018;8;Agosto;17;0;Noche;Atropellament
2018S006310;Gràcia;Vallcarca i els Penitents;Viernes;2018;8;Agosto;17;3;Noche;Col.lisió frontal
2018S006311;Sants-Montjuïc;Hostafrancs;Viernes;2018;8;Agosto;17;2;Noche;Col.lisió lateral
2018S006312;Horta-Guinardó;Montbau;Viernes;2018;8;Agosto;17;2;Noche;Bolcada (més de dues rodes)
2018S006313;Gràcia;la Vila de Gràcia;Jueves;2018;8;Agosto;16;22;Noche;Abast
2018S006314;Horta-Guinardó;Horta;Viernes;2018;8;Agosto;17;4;Noche;Xoc contra element estàtic
2018S006315;Eixample;la Sagrada Família;Viernes;2018;8;Agosto;17;9;Mañana;Col.lisió lateral
2018S006316;Eixample;la Dreta de l'Eixample;Viernes;2018;8;Agosto;17;9;Mañana;Col.lisió fronto-lateral
2018S006317;Eixample;la Sagrada Família;Viernes;2018;8;Agosto;17;9;Mañana;Col.lisió lateral
2018S006318;Sant Andreu;Sant Andreu;Viernes;2018;8;Agosto;17;10;Mañana;Col.lisió lateral
2018S006319;Horta-Guinardó;la Vall d'Hebron;Viernes;2018;8;Agosto;17;12;Mañana;Abast
2018S006320;Eixample;la Dreta de l'Eixample;Viernes;2018;8;Agosto;17;11;Mañana;Col.lisió lateral
2018S006321;Sant Martí;la Vila Olímpica del Poblenou;Viernes;2018;8;Agosto;17;12;Mañana;Altres
2018S006321;Sant Martí;la Vila Olímpica del Poblenou;Viernes;2018;8;Agosto;17;12;Mañana;Col.lisió fronto-lateral
2018S006321;Sant Martí;la Vila Olímpica del Poblenou;Viernes;2018;8;Agosto;17;12;Mañana;Atropellament
2018S006322;Gràcia;el Camp d'en Grassot i Gràcia Nova;Viernes;2018;8;Agosto;17;12;Mañana;Col.lisió lateral
2018S006323;Sants-Montjuïc;Sants;Viernes;2018;8;Agosto;17;13;Mañana;Abast
2018S006324;Nou Barris;la Trinitat Nova;Viernes;2018;8;Agosto;17;13;Mañana;Abast
2018S006325;Eixample;la Sagrada Família;Viernes;2018;8;Agosto;17;16;Tarde;Col.lisió fronto-lateral
2018S006326;Eixample;la Dreta de l'Eixample;Viernes;2018;8;Agosto;17;16;Tarde;Col.lisió fronto-lateral
2018S006327;Eixample;l'Antiga Esquerra de l'Eixample;Viernes;2018;8;Agosto;17;15;Tarde;Col.lisió lateral
2018S006328;Sant Andreu;el Bon Pastor;Viernes;2018;8;Agosto;17;16;Tarde;Abast
2018S006329;Eixample;el Fort Pienc;Viernes;2018;8;Agosto;17;16;Tarde;Col.lisió fronto-lateral
2018S006330;Eixample;la Sagrada Família;Viernes;2018;8;Agosto;17;13;Mañana;Atropellament
2018S006331;Sant Andreu;el Bon Pastor;Viernes;2018;8;Agosto;17;20;Tarde;Col.lisió lateral
2018S006332;Eixample;la Dreta de l'Eixample;Sábado;2018;8;Agosto;18;1;Noche;Col.lisió fronto-lateral
2018S006333;Eixample;la Dreta de l'Eixample;Sábado;2018;8;Agosto;18;0;Noche;Col.lisió fronto-lateral
2018S006334;Horta-Guinardó;el Baix Guinardó;Sábado;2018;8;Agosto;18;9;Mañana;Xoc contra element estàtic
2018S006335;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;Sábado;2018;8;Agosto;18;9;Mañana;Col.lisió fronto-lateral
2018S006336;Ciutat Vella;el Raval;Sábado;2018;8;Agosto;18;16;Tarde;Col.lisió lateral
2018S006337;Les Corts;les Corts;Sábado;2018;8;Agosto;18;15;Tarde;Col.lisió lateral
2018S006338;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Sábado;2018;8;Agosto;18;15;Tarde;Col.lisió fronto-lateral
2018S006339;Sant Andreu;la Sagrera;Sábado;2018;8;Agosto;18;18;Tarde;Col.lisió lateral
2018S006340;Ciutat Vella;el Raval;Sábado;2018;8;Agosto;18;17;Tarde;Atropellament
2018S006341;Les Corts;la Maternitat i Sant Ramon;Sábado;2018;8;Agosto;18;22;Noche;Col.lisió frontal
2018S006342;Eixample;la Sagrada Família;Sábado;2018;8;Agosto;18;21;Tarde;Col.lisió lateral
2018S006343;Eixample;Sant Antoni;Sábado;2018;8;Agosto;18;23;Noche;Atropellament
2018S006344;Horta-Guinardó;Horta;Sábado;2018;8;Agosto;18;21;Tarde;Col.lisió fronto-lateral
2018S006345;Ciutat Vella;el Raval;Sábado;2018;8;Agosto;18;22;Noche;Abast
2018S006346;Ciutat Vella;el Barri Gòtic;Domingo;2018;8;Agosto;19;3;Noche;Caiguda (dues rodes)
2018S006347;Sant Andreu;Sant Andreu;Domingo;2018;8;Agosto;19;4;Noche;Abast
2018S006348;Sants-Montjuïc;la Bordeta;Domingo;2018;8;Agosto;19;6;Mañana;Col.lisió lateral
2018S006349;Sant Martí;Sant Martí de Provençals;Domingo;2018;8;Agosto;19;7;Mañana;Xoc contra element estàtic
2018S006350;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Domingo;2018;8;Agosto;19;6;Mañana;Abast
2018S006351;Sarrià-Sant Gervasi;les Tres Torres;Domingo;2018;8;Agosto;19;6;Mañana;Col.lisió fronto-lateral
2018S006352;Les Corts;la Maternitat i Sant Ramon;Domingo;2018;8;Agosto;19;13;Mañana;Col.lisió fronto-lateral
2018S006353;Sants-Montjuïc;Hostafrancs;Domingo;2018;8;Agosto;19;13;Mañana;Xoc contra element estàtic
2018S006354;Ciutat Vella;la Barceloneta;Domingo;2018;8;Agosto;19;15;Tarde;Atropellament
2018S006355;Ciutat Vella;el Barri Gòtic;Domingo;2018;8;Agosto;19;14;Tarde;Abast
2018S006356;Eixample;la Dreta de l'Eixample;Domingo;2018;8;Agosto;19;13;Mañana;Col.lisió lateral
2018S006357;Eixample;la Dreta de l'Eixample;Domingo;2018;8;Agosto;19;16;Tarde;Caiguda (dues rodes)
2018S006358;Horta-Guinardó;la Vall d'Hebron;Domingo;2018;8;Agosto;19;13;Mañana;Abast
2018S006359;Sant Martí;el Poblenou;Domingo;2018;8;Agosto;19;20;Tarde;Col.lisió lateral
2018S006360;Sant Martí;Provençals del Poblenou;Domingo;2018;8;Agosto;19;20;Tarde;Col.lisió lateral
2018S006361;Eixample;la Dreta de l'Eixample;Domingo;2018;8;Agosto;19;21;Tarde;Col.lisió lateral
2018S006362;Horta-Guinardó;la Teixonera;Domingo;2018;8;Agosto;19;22;Noche;Xoc contra element estàtic
2018S006363;Sants-Montjuïc;el Poble-sec;Lunes;2018;8;Agosto;20;2;Noche;Desconegut
2018S006364;Sants-Montjuïc;Hostafrancs;Lunes;2018;8;Agosto;20;6;Mañana;Atropellament
2018S006365;Sants-Montjuïc;la Font de la Guatlla;Lunes;2018;8;Agosto;20;7;Mañana;Abast
2018S006366;Sant Martí;el Camp de l'Arpa del Clot;Lunes;2018;8;Agosto;20;8;Mañana;Xoc contra element estàtic
2018S006367;Nou Barris;la Prosperitat;Lunes;2018;8;Agosto;20;10;Mañana;Abast
2018S006368;Eixample;la Dreta de l'Eixample;Lunes;2018;8;Agosto;20;11;Mañana;Col.lisió lateral
2018S006369;Sant Andreu;Sant Andreu;Lunes;2018;8;Agosto;20;11;Mañana;Col.lisió fronto-lateral
2018S006370;Eixample;la Dreta de l'Eixample;Lunes;2018;8;Agosto;20;10;Mañana;Col.lisió fronto-lateral
2018S006371;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Lunes;2018;8;Agosto;20;14;Tarde;Col.lisió fronto-lateral
2018S006372;Eixample;la Dreta de l'Eixample;Lunes;2018;8;Agosto;20;15;Tarde;Abast
2018S006373;Sarrià-Sant Gervasi;el Putxet i el Farró;Lunes;2018;8;Agosto;20;15;Tarde;Col.lisió fronto-lateral
2018S006374;Sants-Montjuïc;Hostafrancs;Lunes;2018;8;Agosto;20;16;Tarde;Abast
2018S006375;Nou Barris;Porta;Lunes;2018;8;Agosto;20;14;Tarde;Xoc contra element estàtic
2018S006376;Eixample;Sant Antoni;Lunes;2018;8;Agosto;20;19;Tarde;Col.lisió frontal
2018S006376;Eixample;Sant Antoni;Lunes;2018;8;Agosto;20;19;Tarde;Col.lisió fronto-lateral
2018S006377;Eixample;la Dreta de l'Eixample;Lunes;2018;8;Agosto;20;19;Tarde;Abast
2018S006378;Eixample;la Dreta de l'Eixample;Lunes;2018;8;Agosto;20;20;Tarde;Col.lisió lateral
2018S006379;Eixample;la Dreta de l'Eixample;Martes;2018;8;Agosto;21;6;Mañana;Xoc contra element estàtic
2018S006380;Sants-Montjuïc;Sants;Martes;2018;8;Agosto;21;7;Mañana;Atropellament
2018S006381;Sant Martí;Provençals del Poblenou;Martes;2018;8;Agosto;21;9;Mañana;Col.lisió lateral
2018S006382;Eixample;la Dreta de l'Eixample;Martes;2018;8;Agosto;21;9;Mañana;Atropellament
2018S006383;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Martes;2018;8;Agosto;21;10;Mañana;Col.lisió fronto-lateral
2018S006384;Nou Barris;Vilapicina i la Torre Llobeta;Martes;2018;8;Agosto;21;11;Mañana;Col.lisió lateral
2018S006385;Eixample;Sant Antoni;Lunes;2018;8;Agosto;20;13;Mañana;Abast multiple
2018S006386;Eixample;la Nova Esquerra de l'Eixample;Domingo;2018;8;Agosto;19;0;Noche;Col.lisió fronto-lateral
2018S006387;Sants-Montjuïc;la Marina de Port;Lunes;2018;8;Agosto;20;14;Tarde;Col.lisió fronto-lateral
2018S006388;Nou Barris;Porta;Martes;2018;8;Agosto;21;11;Mañana;Caiguda interior vehicle
2018S006389;Horta-Guinardó;Horta;Martes;2018;8;Agosto;21;14;Tarde;Caiguda (dues rodes)
2018S006390;Eixample;la Nova Esquerra de l'Eixample;Martes;2018;8;Agosto;21;15;Tarde;Col.lisió lateral
2018S006391;Sant Andreu;el Bon Pastor;Martes;2018;8;Agosto;21;15;Tarde;Abast
2018S006392;Sant Martí;el Poblenou;Martes;2018;8;Agosto;21;19;Tarde;Abast
2018S006393;Eixample;el Fort Pienc;Martes;2018;8;Agosto;21;19;Tarde;Col.lisió fronto-lateral
2018S006394;Eixample;la Dreta de l'Eixample;Martes;2018;8;Agosto;21;20;Tarde;Caiguda (dues rodes)
2018S006395;Nou Barris;la Guineueta;Jueves;2018;8;Agosto;23;13;Mañana;Abast
2018S006395;Nou Barris;la Guineueta;Jueves;2018;8;Agosto;23;13;Mañana;Caiguda (dues rodes)
2018S006396;Eixample;la Dreta de l'Eixample;Martes;2018;8;Agosto;21;21;Tarde;Atropellament
2018S006397;Eixample;Sant Antoni;Martes;2018;8;Agosto;21;23;Noche;Col.lisió lateral
2018S006398;Sarrià-Sant Gervasi;el Putxet i el Farró;Martes;2018;8;Agosto;21;19;Tarde;Col.lisió frontal
2018S006399;Sarrià-Sant Gervasi;les Tres Torres;Martes;2018;8;Agosto;21;21;Tarde;Col.lisió fronto-lateral
2018S006400;Nou Barris;Canyelles;Miércoles;2018;8;Agosto;22;6;Mañana;Abast
2018S006401;Sants-Montjuïc;Hostafrancs;Miércoles;2018;8;Agosto;22;11;Mañana;Abast
2018S006402;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;Miércoles;2018;8;Agosto;22;10;Mañana;Col.lisió fronto-lateral
2018S006403;Sant Martí;Provençals del Poblenou;Miércoles;2018;8;Agosto;22;11;Mañana;Atropellament
2018S006404;Sant Andreu;la Trinitat Vella;Miércoles;2018;8;Agosto;22;12;Mañana;Abast
2018S006405;Eixample;la Sagrada Família;Miércoles;2018;8;Agosto;22;13;Mañana;Col.lisió fronto-lateral
2018S006405;Eixample;la Sagrada Família;Miércoles;2018;8;Agosto;22;13;Mañana;Caiguda (dues rodes)
2018S006406;Les Corts;les Corts;Miércoles;2018;8;Agosto;22;13;Mañana;Caiguda (dues rodes)
2018S006407;Sants-Montjuïc;la Font de la Guatlla;Miércoles;2018;8;Agosto;22;14;Tarde;Xoc contra element estàtic
2018S006408;Eixample;la Nova Esquerra de l'Eixample;Miércoles;2018;8;Agosto;22;13;Mañana;Caiguda interior vehicle
2018S006409;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;8;Agosto;22;14;Tarde;Encalç
2018S006410;Eixample;la Sagrada Família;Miércoles;2018;8;Agosto;22;15;Tarde;Altres
2018S006411;Eixample;la Dreta de l'Eixample;Miércoles;2018;8;Agosto;22;16;Tarde;Caiguda (dues rodes)
2018S006412;Sant Martí;Provençals del Poblenou;Miércoles;2018;8;Agosto;22;14;Tarde;Abast
2018S006413;Sant Andreu;Sant Andreu;Miércoles;2018;8;Agosto;22;17;Tarde;Col.lisió lateral
2018S006414;Les Corts;la Maternitat i Sant Ramon;Miércoles;2018;8;Agosto;22;19;Tarde;Col.lisió lateral
2018S006415;Eixample;l'Antiga Esquerra de l'Eixample;Miércoles;2018;8;Agosto;22;20;Tarde;Col.lisió fronto-lateral
2018S006416;Nou Barris;Porta;Miércoles;2018;8;Agosto;22;14;Tarde;Col.lisió lateral
2018S006417;Sants-Montjuïc;Sants;Miércoles;2018;8;Agosto;22;23;Noche;Col.lisió fronto-lateral
2018S006418;Ciutat Vella;la Barceloneta;Jueves;2018;8;Agosto;23;1;Noche;Col.lisió fronto-lateral
2018S006419;Sants-Montjuïc;Sants;Miércoles;2018;8;Agosto;22;19;Tarde;Xoc contra element estàtic
2018S006420;Eixample;la Nova Esquerra de l'Eixample;Jueves;2018;8;Agosto;23;11;Mañana;Abast multiple
2018S006421;Horta-Guinardó;Horta;Jueves;2018;8;Agosto;23;13;Mañana;Caiguda (dues rodes)
2018S006422;Ciutat Vella;el Barri Gòtic;Jueves;2018;8;Agosto;23;11;Mañana;Col.lisió lateral
2018S006423;Sarrià-Sant Gervasi;Sarrià;Jueves;2018;8;Agosto;23;11;Mañana;Xoc contra element estàtic
2018S006424;Les Corts;les Corts;Jueves;2018;8;Agosto;23;9;Mañana;Col.lisió fronto-lateral
2018S006425;Nou Barris;Porta;Jueves;2018;8;Agosto;23;12;Mañana;Col.lisió lateral
2018S006426;Nou Barris;les Roquetes;Jueves;2018;8;Agosto;23;14;Tarde;Abast
2018S006427;Sarrià-Sant Gervasi;les Tres Torres;Jueves;2018;8;Agosto;23;13;Mañana;Col.lisió fronto-lateral
2018S006428;Sant Martí;el Clot;Jueves;2018;8;Agosto;23;15;Tarde;Abast
2018S006429;Eixample;la Dreta de l'Eixample;Jueves;2018;8;Agosto;23;15;Tarde;Col.lisió lateral
2018S006430;Nou Barris;Porta;Jueves;2018;8;Agosto;23;15;Tarde;Xoc contra element estàtic
2018S006431;Nou Barris;Verdun;Jueves;2018;8;Agosto;23;15;Tarde;Col.lisió lateral
2018S006432;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Jueves;2018;8;Agosto;23;16;Tarde;Col.lisió fronto-lateral
2018S006433;Sarrià-Sant Gervasi;Sarrià;Jueves;2018;8;Agosto;23;16;Tarde;Abast
2018S006434;Eixample;la Dreta de l'Eixample;Jueves;2018;8;Agosto;23;19;Tarde;Col.lisió lateral
2018S006435;Eixample;Sant Antoni;Jueves;2018;8;Agosto;23;18;Tarde;Caiguda interior vehicle
2018S006436;Sants-Montjuïc;Hostafrancs;Jueves;2018;8;Agosto;23;20;Tarde;Atropellament
2018S006437;Eixample;la Dreta de l'Eixample;Jueves;2018;8;Agosto;23;21;Tarde;Col.lisió lateral
2018S006438;Horta-Guinardó;la Vall d'Hebron;Jueves;2018;8;Agosto;23;18;Tarde;Abast
2018S006439;Les Corts;les Corts;Jueves;2018;8;Agosto;23;21;Tarde;Col.lisió fronto-lateral
2018S006440;Gràcia;Vallcarca i els Penitents;Viernes;2018;8;Agosto;24;0;Noche;Abast multiple
2018S006441;Sants-Montjuïc;Hostafrancs;Viernes;2018;8;Agosto;24;5;Noche;Col.lisió fronto-lateral
2018S006442;Sants-Montjuïc;la Marina del Prat Vermell;Viernes;2018;8;Agosto;24;9;Mañana;Abast multiple
2018S006443;Sant Andreu;Navas;Viernes;2018;8;Agosto;24;8;Mañana;Abast
2018S006444;Sant Martí;el Poblenou;Viernes;2018;8;Agosto;24;8;Mañana;Col.lisió lateral
2018S006445;Gràcia;la Vila de Gràcia;Viernes;2018;8;Agosto;24;10;Mañana;Atropellament
2018S006446;Gràcia;la Vila de Gràcia;Viernes;2018;8;Agosto;24;11;Mañana;Xoc contra element estàtic
2018S006447;Eixample;la Dreta de l'Eixample;Viernes;2018;8;Agosto;24;9;Mañana;Atropellament
2018S006448;Nou Barris;Porta;Viernes;2018;8;Agosto;24;10;Mañana;Abast
2018S006449;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Viernes;2018;8;Agosto;24;12;Mañana;Abast
2018S006450;Eixample;la Nova Esquerra de l'Eixample;Viernes;2018;8;Agosto;24;13;Mañana;Caiguda (dues rodes)
2018S006450;Eixample;la Nova Esquerra de l'Eixample;Viernes;2018;8;Agosto;24;13;Mañana;Col.lisió lateral
2018S006451;Horta-Guinardó;el Guinardó;Viernes;2018;8;Agosto;24;13;Mañana;Caiguda (dues rodes)
2018S006452;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Viernes;2018;8;Agosto;24;15;Tarde;Caiguda (dues rodes)
2018S006452;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Viernes;2018;8;Agosto;24;15;Tarde;Col.lisió lateral
2018S006453;Ciutat Vella;el Raval;Viernes;2018;8;Agosto;24;14;Tarde;Col.lisió lateral
2018S006454;Eixample;el Fort Pienc;Viernes;2018;8;Agosto;24;15;Tarde;Atropellament
2018S006455;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Viernes;2018;8;Agosto;24;16;Tarde;Abast
2018S006456;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Viernes;2018;8;Agosto;24;13;Mañana;Xoc contra element estàtic
2018S006457;Sants-Montjuïc;Sants;Viernes;2018;8;Agosto;24;13;Mañana;Col.lisió lateral
2018S006458;Eixample;la Dreta de l'Eixample;Viernes;2018;8;Agosto;24;17;Tarde;Col.lisió lateral
2018S006459;Sant Martí;el Camp de l'Arpa del Clot;Viernes;2018;8;Agosto;24;20;Tarde;Caiguda interior vehicle
2018S006460;Sarrià-Sant Gervasi;Sarrià;Viernes;2018;8;Agosto;24;18;Tarde;Abast
2018S006461;Nou Barris;la Guineueta;Viernes;2018;8;Agosto;24;23;Noche;Xoc contra element estàtic
2018S006462;Sant Martí;el Camp de l'Arpa del Clot;Viernes;2018;8;Agosto;24;21;Tarde;Abast
2018S006463;Sants-Montjuïc;Sants;Sábado;2018;8;Agosto;25;1;Noche;Abast
2018S006464;Ciutat Vella;la Barceloneta;Sábado;2018;8;Agosto;25;2;Noche;Col.lisió lateral
2018S006465;Ciutat Vella;el Barri Gòtic;Sábado;2018;8;Agosto;25;7;Mañana;Abast
2018S006466;Sants-Montjuïc;la Font de la Guatlla;Sábado;2018;8;Agosto;25;6;Mañana;Caiguda (dues rodes)
2018S006466;Sants-Montjuïc;la Font de la Guatlla;Sábado;2018;8;Agosto;25;6;Mañana;Xoc contra element estàtic
2018S006467;Les Corts;la Maternitat i Sant Ramon;Sábado;2018;8;Agosto;25;11;Mañana;Abast
2018S006468;Sants-Montjuïc;Hostafrancs;Sábado;2018;8;Agosto;25;12;Mañana;Caiguda (dues rodes)
2018S006469;Sants-Montjuïc;el Poble-sec;Sábado;2018;8;Agosto;25;15;Tarde;Xoc contra element estàtic
2018S006470;Eixample;la Dreta de l'Eixample;Sábado;2018;8;Agosto;25;13;Mañana;Col.lisió fronto-lateral
2018S006470;Eixample;la Dreta de l'Eixample;Sábado;2018;8;Agosto;25;13;Mañana;Col.lisió lateral
2018S006471;Les Corts;les Corts;Sábado;2018;8;Agosto;25;14;Tarde;Col.lisió lateral
